  33.387254901961,36.250163398693,36.837118736383,39.661742011619,40.951466805858,41.413479761761,37.976756430882,33.272596660049,29.102949116544,29.176635310274,31.979766015765,34.903817211778,32.673512018956,29.574997101199,28.463806706409,28.356386085055,27.428025131823,30.233429025238,34.278774118585,36.412475424993,36.877896230963,40.812329110389,47.324277073954,53.176921995986,58.082428175802,59.654914499888,57.789544573511,55.264270500814,55.5342411619,55.217798363585,54.327802995238,56.33894755803,59.853876880587,62.132508891862,61.876333181323,58.265009778587,52.548089865059,47.193962689928,43.753242147668,45.988939050755,47.665476769897,51.691958546617,56.90160093424,60.574449828909,63.030382161027,65.233168268668,72.760430005562,80.433927876744,84.910883404294,85.382532854964,84.468330639226,78.500930923531,72.912900251961,71.679601022386,71.725685137718,69.139248176548,67.299025022889,64.201471490743,63.200245248457,61.711151985854,58.063623370191,54.362891476731,52.593161651351,52.549840667382,45.1491564511,37.958846336621,31.993141056104,28.656373182553,24.046650432386,21.246990758339,19.513060551226,18.071131006904,15.552378043634,14.336507451717,14.371770849796,13.215556579541,11.860762697897,7.2290813646822,4.6072703411706,1.1518175852926,
  39.693164488017,39.022119341564,38.034266487802,38.285216331427,38.675178977002,38.302529369827,36.810094713177,33.055952599027,30.419640126319,29.302894376937,30.540128014493,32.023874479979,31.253564796095,29.912548827354,28.716546132289,28.372555483299,28.570610418292,31.230180334185,35.333110684212,37.912015423522,39.098367158351,42.39162603106,48.128023670546,54.899551626864,59.468201810949,59.759367194047,58.929570664883,57.922002117552,56.9081784735,55.21217662463,56.247784319424,59.205204791759,62.523872427525,65.377595120798,65.850596504578,61.403794108512,54.803820650428,50.338245932478,49.701947452859,51.062287312593,52.71468789907,55.529106604882,60.094450787902,62.511209301342,64.879759667881,68.567953693377,73.540674231072,76.993337018303,81.079204224117,84.567948817544,85.195004150324,80.960207983044,77.189838015745,77.134442801347,76.156923385704,73.319749385328,69.67959520229,66.1568566126,62.487921551678,59.824422766809,57.189251785575,54.32778941716,51.945354779616,50.833797801791,46.204953603707,40.820067472384,35.528213138193,29.777000584469,25.763132380926,22.275951068119,20.892078001338,19.275949951543,17.288963592906,17.044511147801,16.596047162248,14.64237691016,11.923609270515,7.6210390139162,4.8670814598308,1.771028231049,
  38.16823357944,37.654917165007,36.874123062344,36.858623154221,37.246620783129,36.973323782135,34.488533602772,32.20497880851,30.549796865905,29.906395269208,29.799646839154,30.324788498074,30.475062323914,30.032775220179,29.745873003963,29.885152150174,31.814778687764,34.101923063937,36.385269509365,38.858315689647,40.289491371311,42.675561916764,47.947784151431,54.255820532134,59.222941175084,60.792993732229,60.225273680053,59.363477716199,57.37537599461,56.9562511678,58.089089895608,63.044364974183,67.031161008775,69.835173155001,69.000490421205,62.620901494381,55.81765767206,54.450861126577,57.805709004466,60.284784782393,61.143647487028,61.763783293514,63.055394443071,65.290155826166,68.032468415963,72.823232366934,75.189509940728,76.732764697441,80.990492358666,87.346547117828,87.88094795535,84.613346194614,82.640935914449,82.531653912809,81.711288112733,74.95086135161,68.235860980704,63.507564164947,61.850577385398,61.484446291857,58.597214429916,55.69899810681,53.67342689624,53.686566856534,51.637504733018,45.820321756672,40.176526689624,32.23679414478,26.899121540508,23.763277630796,23.450479497258,22.690808329401,20.913097786719,19.518025281423,18.06851630846,16.972457586537,14.493101572631,9.7702535885872,6.8803172456831,2.2530711560938,
  34.080982640414,34.563597121585,35.85035792083,36.411581636049,36.344657117935,35.973224182101,33.285496904469,30.699279118223,30.036999897939,30.281775125234,29.826455103083,28.698308477071,29.882957865972,30.593834616809,30.762830903154,30.726449612196,33.46959363664,35.646513746804,37.155976301737,37.392029839815,38.104978953582,41.112654980496,46.28057276824,52.466368300591,58.31730786654,60.353560651741,60.299565565994,60.487251287145,59.196296654583,58.594047275256,59.840242742822,65.029733746603,69.702313893492,72.03012214031,69.215296400339,63.681855436574,59.965000135532,61.640088507343,64.338678898605,65.592622720691,66.275439547854,66.366343144542,64.885096976192,67.036642480895,72.60677005139,77.055448844283,80.685073525749,84.792788380505,89.787346885134,93.813664597311,92.940261000262,87.391394432023,84.011860246511,82.542227990221,79.450408714022,72.006904961029,68.162877482294,66.603487757474,65.237799249637,64.018893039645,59.982085283834,57.287010807313,56.454131015276,55.309440314933,52.122757117035,47.293709422906,41.24639423249,34.662528686225,29.557402662566,27.849203372304,27.377869739254,26.182233165543,23.474318938382,21.354404954388,21.226979543946,21.630531166863,20.622186360884,13.849801300996,8.6245718264659,2.9596600380405,
  31.255795973405,33.31696604895,35.766160433765,36.220938153677,35.543944347664,34.648613181178,32.448665103888,29.41872002669,29.050273382511,28.912354420364,28.373123201336,28.49460365364,29.602951928732,30.28795499139,30.378484915688,30.781275190526,33.384783096938,36.593682365769,36.928536633901,36.842391303226,38.224084551052,41.588751315734,47.233694369538,52.002167992484,56.319193127188,58.70930498428,59.164125941061,60.364072357054,62.885239752235,63.13923125854,64.450034871861,69.483962065346,73.859156261728,73.968521401937,72.109990336247,67.961174853471,66.368745240913,66.66740338105,67.533286424602,68.345841845707,69.289744248798,66.912522483195,64.329478996353,67.291846217312,72.895699536575,77.895844422348,83.981017241432,90.271802892535,96.574609456492,98.110043527013,95.046674382107,90.405445954479,87.599776382974,83.206139302876,78.63592533633,72.473773292326,69.891937294443,70.051636581648,68.154036270258,65.475018531617,63.424647910202,60.291376091172,57.798343942622,55.785442901706,52.604093328073,49.419204050383,43.815933891051,38.361645387993,34.809084500138,31.832835673175,30.428647580532,28.661038214835,25.834143265644,24.127630025753,25.178903769583,26.510650638137,24.743946934228,16.258095484861,10.833842807936,3.7363457787404,
  30.124218506994,32.744706294376,34.880800255924,34.74641394933,33.914935492863,32.335869421362,30.345196632656,27.757310702468,27.192748551489,26.33976792449,26.720070390395,27.48873247904,28.582976896934,29.185339445251,30.31042653962,32.487589230678,34.993929899955,37.029079590032,38.731325020783,39.092468873545,40.96194444057,44.386126815951,48.036051775989,52.728859412909,57.264348151111,60.656439177311,63.935056787462,66.889266310955,69.791216325965,70.833010528625,71.727708442141,73.777699223736,76.155024589521,76.46999416571,77.633973243193,74.777708207767,73.129687616216,73.164390535516,73.479427083945,74.086412374195,74.118432611213,70.869627658644,68.450495083073,69.755432486926,74.781219947323,79.554777425995,85.352670024178,92.970773595526,98.547034211438,98.873630589171,96.543846442465,92.869243793602,89.531831976319,85.702957130552,80.781609037399,74.808595845284,72.318786696511,72.526004877965,70.929720063913,69.131491419554,67.451087650501,64.791804434247,60.688922300342,58.573675220283,56.919614794167,52.883444769602,47.698674581809,41.485299033574,37.83166033625,35.613973055762,32.650024446056,29.549600280742,27.788220046047,27.907132358297,28.340174632637,28.57572434576,26.991523502293,18.302391819597,12.561800116772,4.5219981172414,
  30.39841557147,31.511449176617,32.002291619801,31.714088251011,30.55746549639,29.18350069544,27.645132353046,26.048714161705,25.444587382021,25.390317835878,25.508678257342,25.347109715053,27.176932647822,28.239737368216,30.23742423044,31.714810163258,34.662953928279,38.072509172966,40.657504391119,41.970382089383,42.674416194318,46.256613290998,50.280152976227,54.180348645159,60.49047879022,66.557434571266,71.646945619165,76.210428621396,78.002440111403,78.888612518115,79.176859621663,77.360134827299,78.92964159721,84.010066042217,86.773156480617,85.86414118287,82.71662811473,81.030058389697,80.082733567649,78.543174918273,78.814161275988,76.808907512146,73.789341175992,73.967758002961,78.106794294169,83.532829076852,92.080094893791,101.85943182782,104.43615333643,102.90508473541,97.30322894029,93.382692176005,89.095039169718,86.930900442295,82.736442669351,78.614634306483,76.293832479387,74.165327995657,73.483180309829,73.069214491577,71.264539210871,69.27192599868,67.353469990482,65.112679297536,62.032157120176,56.607905129746,50.675907405776,44.95875513993,41.175106897258,37.040106757084,33.873069567586,30.714829262226,29.608167493056,29.613133814884,28.886807021199,28.313955783434,26.357218666678,18.351763920201,11.867365191781,4.8251939042991,
  31.725500333831,31.455164470126,29.274580979075,28.20647002976,27.795942806324,27.767939235101,27.300456663856,25.765541216976,25.801976449729,26.307240863123,26.807016732552,27.054959923728,28.008182401734,28.928923984877,29.20907556228,30.091149146181,33.37170488659,38.884092137967,43.373875549811,46.192777972671,48.012644154501,52.908094024876,57.853781385186,61.461095537334,66.382041905758,74.152335392608,79.571512754741,84.300212815778,87.015003044447,87.939060305179,86.753372616307,86.199173075788,88.501633535225,94.314464881087,95.83148857936,94.172671312062,91.831282023894,88.574064938768,83.612487195062,79.603225282801,78.244973678539,78.685243062693,78.418330582665,78.874495483323,81.843955816389,88.453480126669,98.866705081006,107.89446980848,108.75523338805,104.91935668935,100.32468080522,94.442674718197,90.105047128142,88.302916993213,85.876752973809,81.094563799304,78.101059450158,75.975192618707,75.011631124628,76.729535559874,78.032453111789,77.572640095649,73.678096916121,69.88190973756,65.277052757159,60.099006847616,54.369107408881,48.256912242798,43.332842991047,38.622826659829,36.010005325889,33.088256326986,31.427110526699,29.910884883764,28.30536787945,27.637104176228,25.169198627176,17.028372258601,10.875890751306,4.5947416412311,
  31.77259446079,30.441437587004,28.529978880968,27.285742064276,27.401003923548,27.297892100371,27.43904856216,26.546967685248,27.173220124115,29.219089678966,30.592164852106,31.266184138161,30.616058328701,29.913887263959,30.771884169547,30.906393250533,33.591547517396,39.571856698649,44.412097429878,48.62388050207,52.573000499695,58.08959373263,62.615557295602,65.933194514854,70.180745174027,77.130323304104,83.968352064551,88.573004607092,91.93592880043,93.765602621099,94.43642187263,96.147321690844,99.440723861286,101.7736467401,102.52877090881,102.33371427893,99.709146754328,96.694719012015,89.782373241527,83.505002242472,81.99163541959,83.268734901782,86.500189554583,88.500404233736,92.735270411037,98.440675344641,106.46802145621,112.24794317303,112.87029881482,109.8473813825,103.32470320993,97.565255771102,94.997844499223,93.849260656457,90.051630099263,85.433822053266,82.155199420464,78.54683488739,77.194385411156,78.660497310631,82.246517276634,82.894586225294,77.900629371908,73.826191999826,70.074275007517,64.179066542658,58.399801187668,52.823293802506,46.827515600229,42.92168348459,38.973379872902,35.969142384916,33.725414161744,31.102413180903,28.57199188701,27.672476668983,24.516916641134,16.051218501501,10.66578286628,4.356069209803,
  29.717371354371,28.662593674161,28.235963752782,27.28341420414,28.39797530917,29.511834236727,29.183840679324,28.694328822643,29.856457346099,31.981454318226,32.90109704218,32.252615952982,31.214566513887,31.06260612218,32.24007257324,33.407853536049,35.552418738854,39.734474813995,45.175725014541,50.659302561558,56.439291159245,59.965990363934,63.483270438471,64.714272633051,69.086896115311,76.51172581603,84.226914369021,90.255150744871,94.002209205769,97.147164025046,102.10658392307,108.28427803647,110.8656742631,112.05675295085,113.13581073815,115.35965049388,115.18901690086,110.43864499204,103.80971179497,97.113561781321,95.018792269288,98.760668756879,105.02599100173,107.31253728814,109.28678268226,114.03108550022,117.06791720954,121.7323817284,121.18953869289,118.42664058193,110.88619396126,104.86639187259,102.5194256923,101.25604838412,96.542328585726,91.089612174498,87.250324390668,86.063799454452,85.998129346939,86.603215678896,87.566112507765,86.899346654601,83.300127378721,79.697521594023,74.83535906829,69.909179939243,63.815421383607,57.409951265086,51.278659372054,47.130856546446,43.6303881846,39.544694019199,35.461927780141,31.834747489106,28.355693007682,26.554185160011,23.846480709266,15.708279596138,10.795063167189,4.3028192072121,
